SznWkPlPos,SznPlPos,PlPos,Season,Week,sunDate,Player,Pos,NFL,Opp,OpRk,PaCmp,PaAtt,PaYd,PaTD,PaInt,RuAtt,RuYd,RuTD,RuFD,Tar,Rec,ReYd,ReTD,ReFD,FL,FPts,PosRk,PPFD,PPR,hPPR,STD,Pa20,Pa40,Ru20,Re20,Re40,TmTar,TotYd,ScrimYd,PaRuYd
2026_1_KrisLeach_TE,2026_KrisLeach_TE,KrisLeach_TE,2026,1,2026-09-13,Kris Leach,TE,DEN,@KC,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AdamChoice_RB,2026_AdamChoice_RB,AdamChoice_RB,2026,1,2026-09-13,Adam Choice,RB,SEA,NE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KyleSloter_QB,2026_KyleSloter_QB,KyleSloter_QB,2026,1,2026-09-13,Kyle Sloter,QB,JAC,CLE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_Key'ShawnSmith_WR,2026_Key'ShawnSmith_WR,Key'ShawnSmith_WR,2026,1,2026-09-13,Key'Shawn Smith,WR,KC,DEN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MaxBorghi_RB,2026_MaxBorghi_RB,MaxBorghi_RB,2026,1,2026-09-13,Max Borghi,RB,PIT,ATL,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_PeytonHendershot_TE,2026_PeytonHendershot_TE,PeytonHendershot_TE,2026,1,2026-09-13,Peyton Hendershot,TE,KC,DEN,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JalenSample_WR,2026_JalenSample_WR,JalenSample_WR,2026,1,2026-09-13,Jalen Sample,WR,WAS,@PHI,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TetairoaMcMillan_WR,2026_TetairoaMcMillan_WR,TetairoaMcMillan_WR,2026,1,2026-09-13,Tetairoa McMillan,WR,CAR,CHI,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_HaynesKing_QB,2026_HaynesKing_QB,HaynesKing_QB,2026,1,2026-09-13,Haynes King,QB,CAR,CHI,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_SamHowell_QB,2026_SamHowell_QB,SamHowell_QB,2026,1,2026-09-13,Sam Howell,QB,DAL,@NYG,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KendrickLaw_WR,2026_KendrickLaw_WR,KendrickLaw_WR,2026,1,2026-09-13,Kendrick Law,WR,DET,NO,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JoshJarboe_WR,2026_JoshJarboe_WR,JoshJarboe_WR,2026,1,2026-09-13,Josh Jarboe,WR,FA,BYE,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,486,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CooperRush_QB,2026_CooperRush_QB,CooperRush_QB,2026,1,2026-09-13,Cooper Rush,QB,ATL,@PIT,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MonarayBaldwin_WR,2026_MonarayBaldwin_WR,MonarayBaldwin_WR,2026,1,2026-09-13,Monaray Baldwin,WR,MIA,@LV,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,487,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_StanleyMorgan_WR,2026_StanleyMorgan_WR,StanleyMorgan_WR,2026,1,2026-09-13,Stanley Morgan,WR,TEN,NYJ,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,488,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TitusSwen_RB,2026_TitusSwen_RB,TitusSwen_RB,2026,1,2026-09-13,Titus Swen,RB,IND,BAL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AustinRamesh_RB,2026_AustinRamesh_RB,AustinRamesh_RB,2026,1,2026-09-13,Austin Ramesh,RB,ARI,@LAC,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TrevonGrimes_WR,2026_TrevonGrimes_WR,TrevonGrimes_WR,2026,1,2026-09-13,Trevon Grimes,WR,PHI,WAS,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_PatrickMurtagh_TE,2026_PatrickMurtagh_TE,PatrickMurtagh_TE,2026,1,2026-09-13,Patrick Murtagh,TE,DEN,@KC,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_NicoCollins_WR,2026_NicoCollins_WR,NicoCollins_WR,2026,1,2026-09-13,Nico Collins,WR,HOU,BUF,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,490,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JahmyrGibbs_RB,2026_JahmyrGibbs_RB,JahmyrGibbs_RB,2026,1,2026-09-13,Jahmyr Gibbs,RB,DET,NO,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DerekCarr_QB,2026_DerekCarr_QB,DerekCarr_QB,2026,1,2026-09-13,Derek Carr,QB,NO,@DET,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ChrisHilton_WR,2026_ChrisHilton_WR,ChrisHilton_WR,2026,1,2026-09-13,Chris Hilton,WR,GB,@MIN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_RyanFlournoy_WR,2026_RyanFlournoy_WR,RyanFlournoy_WR,2026,1,2026-09-13,Ryan Flournoy,WR,DAL,@NYG,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TerryWright_WR,2026_TerryWright_WR,TerryWright_WR,2026,1,2026-09-13,Terry Wright,WR,MIA,@LV,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,493,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DontayvionWicks_WR,2026_DontayvionWicks_WR,DontayvionWicks_WR,2026,1,2026-09-13,Dontayvion Wicks,WR,PHI,WAS,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,494,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AlecPierce_WR,2026_AlecPierce_WR,AlecPierce_WR,2026,1,2026-09-13,Alec Pierce,WR,IND,BAL,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DeshaunWatson_QB,2026_DeshaunWatson_QB,DeshaunWatson_QB,2026,1,2026-09-13,Deshaun Watson,QB,CLE,@JAC,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DrewAnderson_QB,2026_DrewAnderson_QB,DrewAnderson_QB,2026,1,2026-09-13,Drew Anderson,QB,ARI,@LAC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JoshuaSimon_TE,2026_JoshuaSimon_TE,JoshuaSimon_TE,2026,1,2026-09-13,Joshua Simon,TE,ATL,@PIT,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JeffDriskel_QB,2026_JeffDriskel_QB,JeffDriskel_QB,2026,1,2026-09-13,Jeff Driskel,QB,WAS,@PHI,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_IanWheeler_RB,2026_IanWheeler_RB,IanWheeler_RB,2026,1,2026-09-13,Ian Wheeler,RB,BUF,@HOU,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JonathanMingo_WR,2026_JonathanMingo_WR,JonathanMingo_WR,2026,1,2026-09-13,Jonathan Mingo,WR,DAL,@NYG,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,496,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KennethHarper_RB,2026_KennethHarper_RB,KennethHarper_RB,2026,1,2026-09-13,Kenneth Harper,RB,NYG,DAL,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,268,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JoeRoyer_TE,2026_JoeRoyer_TE,JoeRoyer_TE,2026,1,2026-09-13,Joe Royer,TE,CLE,@JAC,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TommyDeVito_QB,2026_TommyDeVito_QB,TommyDeVito_QB,2026,1,2026-09-13,Tommy DeVito,QB,NE,@SEA,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_EllisMerriweather_RB,2026_EllisMerriweather_RB,EllisMerriweather_RB,2026,1,2026-09-13,Ellis Merriweather,RB,GB,@MIN,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JoshKattus_TE,2026_JoshKattus_TE,JoshKattus_TE,2026,1,2026-09-13,Josh Kattus,TE,CIN,TB,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_SimiFehoko_WR,2026_SimiFehoko_WR,SimiFehoko_WR,2026,1,2026-09-13,Simi Fehoko,WR,ARI,@LAC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JahmalBanks_WR,2026_JahmalBanks_WR,JahmalBanks_WR,2026,1,2026-09-13,Jahmal Banks,WR,BAL,@IND,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CyrusHolder_WR,2026_CyrusHolder_WR,CyrusHolder_WR,2026,1,2026-09-13,Cyrus Holder,WR,CHI,@CAR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MattJohnson_QB,2026_MattJohnson_QB,MattJohnson_QB,2026,1,2026-09-13,Matt Johnson,QB,CIN,TB,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,140,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JaivonHeiligh_WR,2026_JaivonHeiligh_WR,JaivonHeiligh_WR,2026,1,2026-09-13,Jaivon Heiligh,WR,CIN,TB,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_RasheeRice_WR,2026_RasheeRice_WR,RasheeRice_WR,2026,1,2026-09-13,Rashee Rice,WR,KC,DEN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JeremyMcNichols_RB,2026_JeremyMcNichols_RB,JeremyMcNichols_RB,2026,1,2026-09-13,Jeremy McNichols,RB,WAS,@PHI,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DeVonteChristopher_WR,2026_DeVonteChristopher_WR,DeVonteChristopher_WR,2026,1,2026-09-13,DeVonte Christopher,WR,FA,BYE,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_SandroPlatzgummer_RB,2026_SandroPlatzgummer_RB,SandroPlatzgummer_RB,2026,1,2026-09-13,Sandro Platzgummer,RB,NYG,DAL,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,271,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MasonRudolph_QB,2026_MasonRudolph_QB,MasonRudolph_QB,2026,1,2026-09-13,Mason Rudolph,QB,PIT,ATL,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DominiqueDafney_TE,2026_DominiqueDafney_TE,DominiqueDafney_TE,2026,1,2026-09-13,Dominique Dafney,TE,CAR,CHI,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MacJones_QB,2026_MacJones_QB,MacJones_QB,2026,1,2026-09-13,Mac Jones,QB,SF,@LAR,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_QuartneyDavis_WR,2026_QuartneyDavis_WR,QuartneyDavis_WR,2026,1,2026-09-13,Quartney Davis,WR,IND,BAL,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_NoahCain_RB,2026_NoahCain_RB,NoahCain_RB,2026,1,2026-09-13,Noah Cain,RB,CIN,TB,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TyrenMontgomery_WR,2026_TyrenMontgomery_WR,TyrenMontgomery_WR,2026,1,2026-09-13,Tyren Montgomery,WR,TEN,NYJ,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TroyHairston_RB,2026_TroyHairston_RB,TroyHairston_RB,2026,1,2026-09-13,Troy Hairston,RB,CLE,@JAC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BaylorCupp_TE,2026_BaylorCupp_TE,BaylorCupp_TE,2026,1,2026-09-13,Baylor Cupp,TE,ARI,@LAC,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JohnHall_WR,2026_JohnHall_WR,JohnHall_WR,2026,1,2026-09-13,John Hall,WR,SEA,NE,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TylerConklin_TE,2026_TylerConklin_TE,TylerConklin_TE,2026,1,2026-09-13,Tyler Conklin,TE,DET,NO,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DareOgunbowale_RB,2026_DareOgunbowale_RB,DareOgunbowale_RB,2026,1,2026-09-13,Dare Ogunbowale,RB,LV,MIA,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MakaiPolk_WR,2026_MakaiPolk_WR,MakaiPolk_WR,2026,1,2026-09-13,Makai Polk,WR,ATL,@PIT,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CamWard_QB,2026_CamWard_QB,CamWard_QB,2026,1,2026-09-13,Cam Ward,QB,TEN,NYJ,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_SethHenigan_QB,2026_SethHenigan_QB,SethHenigan_QB,2026,1,2026-09-13,Seth Henigan,QB,IND,BAL,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ZachOjile_RB,2026_ZachOjile_RB,ZachOjile_RB,2026,1,2026-09-13,Zach Ojile,RB,MIN,GB,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ManassehBailey_WR,2026_ManassehBailey_WR,ManassehBailey_WR,2026,1,2026-09-13,Manasseh Bailey,WR,NYJ,@TEN,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JonathanDuhart_WR,2026_JonathanDuhart_WR,JonathanDuhart_WR,2026,1,2026-09-13,Jonathan Duhart,WR,DET,NO,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AnthonyMiller_WR,2026_AnthonyMiller_WR,AnthonyMiller_WR,2026,1,2026-09-13,Anthony Miller,WR,BAL,@IND,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TamorrionTerry_WR,2026_TamorrionTerry_WR,TamorrionTerry_WR,2026,1,2026-09-13,Tamorrion Terry,WR,SEA,NE,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TannerMcKee_QB,2026_TannerMcKee_QB,TannerMcKee_QB,2026,1,2026-09-13,Tanner McKee,QB,PHI,WAS,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TJPledger_RB,2026_TJPledger_RB,TJPledger_RB,2026,1,2026-09-13,TJ Pledger,RB,ARI,@LAC,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CameronLatu_TE,2026_CameronLatu_TE,CameronLatu_TE,2026,1,2026-09-13,Cameron Latu,TE,PHI,WAS,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_OliverMartin_WR,2026_OliverMartin_WR,OliverMartin_WR,2026,1,2026-09-13,Oliver Martin,WR,JAC,CLE,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ZackKuntz_TE,2026_ZackKuntz_TE,ZackKuntz_TE,2026,1,2026-09-13,Zack Kuntz,TE,DAL,@NYG,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BraxtonWestfield_WR,2026_BraxtonWestfield_WR,BraxtonWestfield_WR,2026,1,2026-09-13,Braxton Westfield,WR,IND,BAL,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MannyWilkins_QB,2026_MannyWilkins_QB,MannyWilkins_QB,2026,1,2026-09-13,Manny Wilkins,QB,GB,@MIN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
